user_id,item_id,time,item_series_id
0,73,889751736,SB74
0,101,889751736,SB102
0,255,889751712,SB256
0,4,889751712,SB5
0,170,889751711,SB171
0,110,889751711,SB111
0,241,889751633,SB242
0,188,888732928,SB189
0,31,888732909,SB32
0,208,888732908,SB209
0,269,888732827,SB270
0,17,887432020,SB18
0,5,887431973,SB6
0,243,887431973,SB244
0,220,887431921,SB221
0,128,887431908,SB129
0,19,887431883,SB20
0,270,887431672,SB271
0,271,887431647,SB272
0,254,885345822,SB255
0,265,885345728,SB266
0,257,878873389,SB258
0,221,878873388,Series 21_P6
0,227,878543541,SB228
0,43,878543541,SB44
0,85,878543541,SB86
0,99,878543541,SB100
0,153,878543541,SB154
0,8,878543541,SB9
0,168,878543541,SB169
0,177,878543541,SB178
0,86,878543541,SB87
0,15,878543541,SB16
0,53,878543308,SB54
0,50,878543275,SB51
0,74,878543238,SB75
0,141,878543238,SB142
0,138,878543216,SB139
0,231,878543196,Series 4_P1
0,62,878543196,SB63
0,75,878543176,SB76
0,77,878543176,Series 19_P1
0,225,878543176,Series 2_P2
0,139,878543133,Series 13_P1
0,240,878543133,SB241
0,37,878543075,SB38
0,36,878543030,SB37
0,65,878543030,SB66
0,137,878543006,SB138
0,124,878542960,SB125
0,11,878542960,SB12
0,200,878542960,SB201
0,207,878542960,SB208
0,115,878542960,SB116
0,57,878542960,SB58
0,2,878542960,SB3
0,209,878542909,SB210
0,204,878542909,SB205
0,131,878542889,SB132
0,33,878542869,SB34
0,42,878542869,SB43
0,28,878542869,Series 3_P3
0,102,878542845,SB103
0,238,878542845,SB239
0,109,878542845,SB110
0,100,878542845,SB101
0,148,878542791,SB149
0,87,878542791,SB88
0,20,878542772,SB21
0,112,878542738,SB113
0,224,878542738,SB225
0,197,878542717,SB198
0,32,878542699,SB33
0,157,878542699,SB158
0,71,878542678,SB72
0,140,878542608,SB141
0,81,878542589,SB82
0,151,878542589,SB152
0,232,878542552,Series 25_P1
0,130,878542552,SB131
0,29,878542515,SB30
0,48,878542478,SB49
0,56,878542459,SB57
0,264,878542441,SB265
0,111,878542441,SB112
0,60,878542420,SB61
0,229,878542420,Series 21_P3
0,161,878542420,SB162
0,34,878542420,Series 19_P2
0,166,878542383,SB167
0,218,878542327,SB219
0,89,878542300,SB90
0,61,878542282,SB62
0,202,878542231,SB203
0,154,878542201,SB155
0,228,878542075,Series 21_P2
0,210,878541970,SB211
0,172,878541803,SB173
0,114,878541637,SB115
0,253,878541392,Series 3_P4
0,268,877482427,SB269
0,39,876893230,SB40
0,45,876893230,SB46
0,152,876893230,SB153
0,52,876893206,SB53
0,135,876893206,SB136
0,205,876893205,SB206
0,76,876893205,SB77
0,163,876893171,SB164
0,1,876893171,SB2
0,214,876893145,SB215
0,3,876893119,SB4
0,199,876893098,SB200
0,118,876893098,SB119
0,66,876893054,SB67
0,230,876893031,Series 3_P2
0,79,876893008,SB80
0,226,876892946,SB227
0,26,876892946,SB27
0,156,876892918,SB157
0,222,876892918,SB223
0,212,876892896,SB213
0,217,876892856,SB218
0,169,876892856,SB170
0,194,876892855,Series 18_P1
0,132,876892818,SB133
0,40,876892818,SB41
0,58,876892817,SB59
0,72,876892774,SB73
0,193,876892743,SB194
0,176,876892701,SB177
0,215,876892701,SB216
0,216,876892676,SB217
0,192,876892654,SB193
0,90,876892636,SB91
0,175,876892468,SB176
0,91,876892425,SB92
0,70,876892425,SB71
0,41,876892425,SB42
0,233,876892355,Series 5_P1
0,149,876892196,SB150
0,9,875693118,SB10
0,262,875693007,SB263
0,260,875692992,SB261
0,258,875692979,SB259
0,266,875692955,SB267
0,267,875692927,SB268
0,44,875241687,SB45
0,119,875241637,SB120
0,103,875241619,SB104
0,106,875241619,SB107
0,246,875241619,SB247
0,121,875241498,SB122
0,242,875241390,SB243
0,219,875241390,SB220
0,105,875241390,SB106
0,146,875240993,SB147
0,107,875240920,SB108
0,147,875240799,SB148
0,104,875240739,SB105
0,251,875240677,SB252
0,16,875073198,SB17
0,173,875073198,SB174
0,158,875073180,SB159
0,84,875073180,SB85
0,35,875073180,SB36
0,143,875073180,Series 2_P1
0,185,875073128,Series 17_P1
0,96,875073128,SB97
0,187,875073128,SB188
0,133,875073067,SB134
0,144,875073067,Series 15_P1
0,206,875073067,SB207
0,183,875072956,SB184
0,196,875072956,SB197
0,190,875072956,SB191
0,93,875072956,Series 7_P1
0,83,875072923,SB84
0,69,875072895,SB70
0,211,875072895,SB212
0,22,875072895,SB23
0,80,875072865,SB81
0,150,875072865,SB151
0,78,875072865,SB79
0,55,875072716,SB56
0,95,875072716,Series 18_P2
0,67,875072688,SB68
0,54,875072688,SB55
0,203,875072688,SB204
0,184,875072631,SB185
0,142,875072631,SB143
0,127,875072573,SB128
0,179,875072573,SB180
0,159,875072547,SB160
0,174,875072547,SB175
0,98,875072547,SB99
0,191,875072547,SB192
0,213,875072520,SB214
0,181,875072520,SB182
0,47,875072520,SB48
0,88,875072484,SB89
0,7,875072484,SB8
0,201,875072442,SB202
0,162,875072442,SB163
0,25,875072442,SB26
0,63,875072404,SB64
0,97,875072404,SB98
0,21,875072404,SB22
0,134,875072404,SB135
0,59,875072370,SB60
0,178,875072370,SB179
0,82,875072370,SB83
0,160,875072303,SB161
0,94,875072303,SB95
0,182,875072262,SB183
0,68,875072262,SB69
0,198,875072262,SB199
0,10,875072262,SB11
0,237,875072235,SB238
0,51,875072205,SB52
0,113,875072173,SB114
0,38,875072173,SB39
0,27,875072173,SB28
0,30,875072144,SB31
0,46,875072125,SB47
0,64,875072125,SB65
0,189,875072125,SB190
0,129,875072002,SB130
0,117,875071927,SB118
0,235,875071898,SB236
0,239,875071898,SB240
0,250,875071843,SB251
0,120,875071823,SB121
0,24,875071805,SB25
0,12,875071805,SB13
0,236,875071749,SB237
0,259,875071713,SB260
0,263,875071713,SB264
0,23,875071713,SB24
0,244,875071713,SB245
0,125,875071713,SB126
0,14,875071608,SB15
0,234,875071589,SB235
0,145,875071561,SB146
0,6,875071561,SB7
0,136,875071541,SB137
0,122,875071541,SB123
0,18,875071515,SB19
0,223,875071484,SB224
0,92,875071484,SB93
0,123,875071484,SB124
0,261,875071421,SB262
0,252,874965970,SB253
0,248,874965970,SB249
0,247,874965954,SB248
0,256,874965954,SB257
0,49,874965954,SB50
0,245,874965905,SB246
0,0,874965758,SB1
0,116,874965739,SB117
0,180,874965739,SB181
0,108,874965739,SB109
0,13,874965706,SB14
0,249,874965706,SB250
0,126,874965706,Series 10_P1
0,186,874965678,Series 10_P2
0,195,874965677,SB196
0,165,874965677,SB166
0,155,874965556,SB156
0,164,874965518,SB165
0,167,874965478,SB168
0,171,874965478,SB172
1,280,888980240,SB281
1,313,888980085,SB314
1,308,888980029,SB309
1,307,888979945,SB308
1,315,888979693,SB316
1,288,888979353,SB289
1,299,888979197,SB300
1,303,888979197,SB304
1,309,888979061,SB310
1,271,888979061,SB272
1,250,888552084,SB251
1,49,888552084,SB50
1,312,888552084,Series 22_P1
1,312,888552084,Series 22_P2
1,241,888552084,SB242
1,282,888552084,SB283
1,310,888552084,SB311
1,99,888552084,SB100
1,126,888552084,Series 10_P1
1,284,888552084,SB285
1,301,888552084,SB302
1,283,888552017,SB284
1,236,888552017,SB237
1,12,888551922,SB13
25,SB200,200,1676764800
25,SB68,68,1677024000
25,Series 36_P1,462,1677715200
26,SB88,88,1672531200
26,SB246,246,1672790400
26,SB149,149,1673395200
26,SB73,73,1673654400
26,SB166,166,1674518400
26,SB212,212,1674777600
26,SB204,204,1675468800
26,SB129,129,1675641600
26,SB29,29,1676419200
26,SB230,230,1677110400
26,SB249,249,1677369600
26,SB63,63,1677801600
26,SB122,122,1678406400
26,Series 7_P1,278,1678492800
27,SB217,217,1672531200
27,SB47,47,1672876800
27,SB40,40,1673740800
27,SB18,18,1674172800
27,SB53,53,1674345600
27,SB195,195,1674604800
27,SB211,211,1674777600
27,SB83,83,1675036800
27,SB237,237,1675641600
27,SB127,127,1675900800
27,Series 25_P1,389,1676505600
27,SB149,149,1677110400
28,SB212,212,1672531200
28,SB122,122,1672704000
28,SB64,64,1672963200
28,SB207,207,1673136000
28,SB13,13,1673395200
28,SB27,27,1673740800
28,SB231,231,1674259200
28,SB116,116,1674777600
28,Series 1_P1,250,1675036800
28,Series 1_P2,251,1675123200
28,Series 1_P3,252,1675641600
29,SB181,181,1672531200
29,SB63,63,1672876800
29,SB46,46,1673740800
29,SB47,47,1674604800
29,SB39,39,1675036800
29,SB225,225,1675209600
29,SB96,96,1675296000
29,SB114,114,1675814400
29,SB64,64,1675900800
29,Series 9_P1,283,1676073600
29,Series 9_P2,284,1676332800
29,Series 9_P3,285,1676505600
29,Series 9_P4,286,1677110400
29,SB115,115,1677715200
30,SB228,228,1672531200
30,SB47,47,1672876800
30,SB89,89,1673481600
30,SB9,9,1674086400
30,SB155,155,1674518400
30,SB149,149,1675296000
30,SB243,243,1675728000
30,SB224,224,1676332800
30,SB91,91,1676937600
30,SB87,87,1677369600
30,Series 13_P1,315,1678147200